candidate_id,generation,failed,representation,segment_duration,n_mels,conv_blocks,base_channels,kernel_size,use_gru,gru_hidden,dropout,learning_rate,weight_decay,batch_size,pareto_rank,params,model_size_mb,latency_ms,latency_p95_ms,latency_mean_ms,device_info,val_loss,mae_bpm,median_ae_bpm,tempo_acc_4,tempo_acc_8,octave_aware_acc,half_tempo_rate,double_tempo_rate,style_macro_f1,style_weighted_f1,style_accuracy,style_confusion_matrix,meter_macro_f1,meter_weighted_f1,meter_accuracy,meter_confusion_matrix,best_epoch,wall_clock_s
6f2cac1e,0,False,logmel_tempogram,4.0,64,4,32,3,True,32,0.393,0.0003574712922600243,0.0007114476009343417,64,1,943483,3.6384,8.389,9.245,8.543,"{'device_type': 'mps', 'device_name': 'Apple Silicon (MPS)', 'platform': 'macOS-26.5.1-arm64-arm-64bit', 'python_version': '3.11.3', 'torch_version': '2.13.0'}",7.5529,120.91649810671807,120.51650166511536,0.0,0.0,0.0,0.0,0.0,14.285714285714285,22.857142857142858,40.0,"[[0, 0, 0, 4], [0, 0, 0, 4], [0, 0, 0, 4], [0, 0, 0, 8]]",28.57142857142857,22.857142857142858,40.0,"[[8, 0], [12, 0]]",20,61.09
3671db90,0,False,logmel,12.0,128,4,16,7,False,32,0.162,0.0007661100707771363,2.9380279387035324e-06,16,0,549143,2.1093,4.064,4.355,4.083,"{'device_type': 'mps', 'device_name': 'Apple Silicon (MPS)', 'platform': 'macOS-26.5.1-arm64-arm-64bit', 'python_version': '3.11.3', 'torch_version': '2.13.0'}",4.7897,111.77258868217469,112.81842708587646,0.0,0.0,0.0,0.0,0.0,19.090909090909093,23.272727272727273,30.0,"[[4, 0, 0, 0], [4, 0, 0, 0], [4, 0, 0, 0], [6, 0, 0, 2]]",58.33333333333333,56.666666666666664,60.0,"[[8, 0], [8, 4]]",20,19.31
37a0e8f3,0,False,logmel,4.0,64,4,64,3,True,128,0.34,0.00012184186502221763,0.0003967605077052987,64,1,1298407,4.9726,6.081,6.653,6.132,"{'device_type': 'mps', 'device_name': 'Apple Silicon (MPS)', 'platform': 'macOS-26.5.1-arm64-arm-64bit', 'python_version': '3.11.3', 'torch_version': '2.13.0'}",8.0647,121.3177076280117,120.9177719950676,0.0,0.0,0.0,0.0,0.0,8.333333333333332,6.666666666666667,20.0,"[[0, 0, 4, 0], [0, 0, 4, 0], [0, 0, 4, 0], [0, 0, 8, 0]]",28.57142857142857,22.857142857142858,40.0,"[[8, 0], [12, 0]]",20,10.16
836e7caf,0,False,logmel_tempogram,12.0,96,2,32,7,False,32,0.488,0.0011114989443094985,1.152798712823241e-06,16,1,241767,0.9372,12.059,12.342,12.069,"{'device_type': 'mps', 'device_name': 'Apple Silicon (MPS)', 'platform': 'macOS-26.5.1-arm64-arm-64bit', 'python_version': '3.11.3', 'torch_version': '2.13.0'}",6.0393,117.98048524856567,117.7960832118988,0.0,0.0,0.0,0.0,0.0,8.333333333333332,6.666666666666667,20.0,"[[4, 0, 0, 0], [4, 0, 0, 0], [4, 0, 0, 0], [8, 0, 0, 0]]",28.57142857142857,22.857142857142858,40.0,"[[8, 0], [12, 0]]",20,74.85
11e4710d,0,False,logmel_tempogram,8.0,96,3,16,3,False,32,0.173,0.001696753360719656,4.3352817949515615e-06,16,0,84359,0.3413,2.733,3.235,2.775,"{'device_type': 'mps', 'device_name': 'Apple Silicon (MPS)', 'platform': 'macOS-26.5.1-arm64-arm-64bit', 'python_version': '3.11.3', 'torch_version': '2.13.0'}",3.064,86.9842812538147,85.09626197814941,0.0,0.0,0.0,0.0,0.0,8.333333333333332,6.666666666666667,20.0,"[[4, 0, 0, 0], [4, 0, 0, 0], [4, 0, 0, 0], [8, 0, 0, 0]]",28.57142857142857,22.857142857142858,40.0,"[[8, 0], [12, 0]]",20,40.5
90a1438d,0,False,tempogram,4.0,96,3,64,5,True,128,0.31,0.00018659959624904918,8.17949947521168e-06,32,2,1364455,5.2207,9.55,9.998,9.616,"{'device_type': 'mps', 'device_name': 'Apple Silicon (MPS)', 'platform': 'macOS-26.5.1-arm64-arm-64bit', 'python_version': '3.11.3', 'torch_version': '2.13.0'}",7.5995,120.9610437989235,120.56007128953934,0.0,0.0,0.0,0.0,0.0,8.333333333333332,6.666666666666667,20.0,"[[0, 4, 0, 0], [0, 4, 0, 0], [0, 4, 0, 0], [0, 8, 0, 0]]",28.57142857142857,22.857142857142858,40.0,"[[8, 0], [12, 0]]",20,724.47
