candidate_id,generation,failed,representation,segment_duration,n_mels,conv_blocks,base_channels,kernel_size,use_gru,gru_hidden,dropout,learning_rate,weight_decay,batch_size,pareto_rank,params,model_size_mb,latency_ms,latency_p95_ms,latency_mean_ms,device_info,val_loss,mae_bpm,median_ae_bpm,tempo_acc_4,tempo_acc_8,octave_aware_acc,half_tempo_rate,double_tempo_rate,style_macro_f1,style_weighted_f1,style_accuracy,style_confusion_matrix,meter_macro_f1,meter_weighted_f1,meter_accuracy,meter_confusion_matrix,best_epoch,wall_clock_s
c4fd805c,0,False,logmel,12.0,128,4,16,7,False,32,0.162,0.0007661100707771363,2.9380279387035324e-06,16,0,549143,2.1093,5.637,7.781,6.086,"{'device_type': 'mps', 'device_name': 'Apple Silicon (MPS)', 'platform': 'macOS-26.5.1-arm64-arm-64bit', 'python_version': '3.11.3', 'torch_version': '2.13.0'}",7.8804,111.07829364538193,111.37901991605759,0.0,0.0,0.0,0.0,0.0,8.333333333333332,6.666666666666667,20.0,"[[4, 0, 0, 0], [4, 0, 0, 0], [4, 0, 0, 0], [8, 0, 0, 0]]",37.5,45.0,60.0,"[[0, 8], [0, 12]]",2,10.71
